game,avg_count,avg_reward,avg_jabuka,vrijeme
3809,200.36861617774656,0.10576055550571745,21.783353629329593,41.57511234283447
3810,201.4649300159691,0.10576746607969253,21.905520093036298,41.55830502510071
3811,201.5002807158094,0.1058317426384078,21.926464892105933,27.707164525985718
3812,201.72527790865132,0.10580021092630944,21.947200243184874,29.729694604873657
3813,202.78802512956483,0.10568376725860477,22.027728240753024,41.64481472969055
3814,202.8801448782692,0.1058061748690376,22.067450958345496,28.223411798477173
3815,202.55134342948648,0.10580693664975899,22.036776448762044,22.666759967803955
3816,202.8558299951916,0.10573599174678071,22.056408684274423,30.96357274055481
3817,203.21727169523967,0.10568281592973132,22.085844597431677,32.144022941589355
3818,203.57509897828726,0.10583937689177292,22.16498615145736,31.430822372436523
3819,203.79934798850437,0.10584293002551005,22.193336289942785,30.41137170791626
3820,204.22135450861933,0.10592271210736878,22.261402927043356,33.42105007171631
3821,204.67914096353314,0.1058234849862951,22.28878889777292,33.3134343624115
3822,205.5923495538978,0.10560984473102675,22.325901008795192,39.63020730018616
3823,204.6964260583588,0.10576064283544062,22.25264199870724,15.61195683479309
3824,204.69946179777523,0.10592254860220816,22.29011557872017,27.512076139450073
3825,203.83246717979748,0.10588027226872845,22.197214422932966,16.071518182754517
3826,204.1741425079995,0.10599794013427646,22.265242278703635,32.34845495223999
3827,203.3324010829195,0.1064379607329337,22.2325898559166,16.028948545455933
3828,203.17907707209028,0.1064906024022001,22.230263957357433,25.09902024269104
3829,203.98728630136938,0.1062707668007133,22.25796131778386,38.25874328613281
3830,204.32741343835568,0.10621646249405071,22.28538170460602,31.793482065200806
3831,205.15413930397213,0.10599053480290811,22.31252788755996,38.78648591041565
3832,206.07259791093242,0.10587339039763997,22.37940260868436,39.7475848197937
3833,206.6018719318231,0.10577990745891454,22.415608582597518,34.78907489776611
3834,206.25585321250486,0.10600117815176724,22.421452496771543,22.79837679862976
3835,205.46329468037982,0.10635848920489524,22.387237971803827,17.20779538154602
3836,204.41866173357602,0.10697807262967797,22.34336559208579,13.380762338638306
3837,204.10447511624025,0.10700655779933495,22.31993193616493,23.19126558303833
3838,203.74343036507784,0.10718649222134159,22.31673261680328,23.11844491958618
3839,203.87599606142706,0.1071284521839208,22.323565290635248,29.35240077972412
3840,204.0872361008128,0.10721272321763714,22.370329637728894,30.839106798171997
3841,204.42636373980466,0.10714899934680532,22.396626341351606,31.851503610610962
3842,203.34210010240662,0.10732750935333726,22.30266007793809,13.083489179611206
